run_id,status,error_message,started_utc,finished_utc,runtime_s,smoke_test,method_id,method_kind,sector,seed,attempt_idx,L,problem,t,U,dv,omega0,g_ep,n_ph_max,boson_encoding,ordering,boundary,ansatz_name,pool_name,vqe_reps,vqe_restarts,vqe_maxiter,vqe_method,adapt_max_depth,adapt_eps_grad,adapt_eps_energy,adapt_maxiter,adapt_depth_reached,adapt_stop_reason,wallclock_cap_s,E_exact_sector,E_best,E_last,delta_E_abs,num_parameters,pool_size,nfev,nit
m4_adapt_paop_lf_std|S2_1|interleaved_open|unary|seed101,ok,,2026-03-02T04:37:24.482272+00:00,2026-03-02T04:38:07.548290+00:00,43.50165466684848,False,m4_adapt_paop_lf_std,adapt,"(2,1)",101,115,3,hh,1.0,2.0,0.0,1.0,1.0,1,unary,interleaved,open,,paop_lf_std,2,5,3000,COBYLA,80,1e-06,1e-08,3000,4,eps_energy,1800,-0.526937719765649,2.2639320374968888,2.263932038748548,2.790869757262538,4,7,121,4
m4_adapt_paop_lf_std|S2_1|interleaved_open|unary|seed102,ok,,2026-03-02T04:38:07.790794+00:00,2026-03-02T04:38:50.580192+00:00,43.030109291896224,False,m4_adapt_paop_lf_std,adapt,"(2,1)",102,116,3,hh,1.0,2.0,0.0,1.0,1.0,1,unary,interleaved,open,,paop_lf_std,2,5,3000,COBYLA,80,1e-06,1e-08,3000,4,eps_energy,1800,-0.526937719765649,2.2639320374968888,2.263932038748548,2.790869757262538,4,7,121,4
m4_adapt_paop_lf_std|S2_1|interleaved_open|unary|seed103,ok,,2026-03-02T04:38:50.913540+00:00,2026-03-02T04:39:34.008487+00:00,43.42510791588575,False,m4_adapt_paop_lf_std,adapt,"(2,1)",103,117,3,hh,1.0,2.0,0.0,1.0,1.0,1,unary,interleaved,open,,paop_lf_std,2,5,3000,COBYLA,80,1e-06,1e-08,3000,4,eps_energy,1800,-0.526937719765649,2.2639320374968888,2.263932038748548,2.790869757262538,4,7,121,4
m4_adapt_paop_lf_std|S2_1|interleaved_open|unary|seed104,ok,,2026-03-02T04:39:34.343005+00:00,2026-03-02T04:40:18.228927+00:00,44.19461804209277,False,m4_adapt_paop_lf_std,adapt,"(2,1)",104,118,3,hh,1.0,2.0,0.0,1.0,1.0,1,unary,interleaved,open,,paop_lf_std,2,5,3000,COBYLA,80,1e-06,1e-08,3000,4,eps_energy,1800,-0.526937719765649,2.2639320374968888,2.263932038748548,2.790869757262538,4,7,121,4
m4_adapt_paop_lf_std|S2_1|interleaved_open|unary|seed105,ok,,2026-03-02T04:40:18.465989+00:00,2026-03-02T04:41:01.495661+00:00,43.26312074996531,False,m4_adapt_paop_lf_std,adapt,"(2,1)",105,119,3,hh,1.0,2.0,0.0,1.0,1.0,1,unary,interleaved,open,,paop_lf_std,2,5,3000,COBYLA,80,1e-06,1e-08,3000,4,eps_energy,1800,-0.526937719765649,2.2639320374968888,2.263932038748548,2.790869757262538,4,7,121,4
m1_hh_hva|S1_1|blocked_open|binary|seed101,ok,,2026-03-02T04:41:01.856071+00:00,2026-03-02T04:42:19.619873+00:00,78.12137625040486,False,m1_hh_hva,conventional,"(1,1)",101,120,3,hh,1.0,2.0,0.0,1.0,1.0,1,binary,blocked,open,hh_hva,,2,5,3000,COBYLA,80,1e-06,1e-08,3000,,,1200,-1.3421804037121141,0.11380433335555437,0.248941055424588,1.4559847370676684,8,,1774,0
m1_hh_hva|S1_1|blocked_open|binary|seed102,ok,,2026-03-02T04:42:20.030503+00:00,2026-03-02T04:43:29.037086+00:00,69.4147399161011,False,m1_hh_hva,conventional,"(1,1)",102,121,3,hh,1.0,2.0,0.0,1.0,1.0,1,binary,blocked,open,hh_hva,,2,5,3000,COBYLA,80,1e-06,1e-08,3000,,,1200,-1.3421804037121141,0.11380447119877529,0.11380447119877529,1.4559848749108895,8,,1588,0
m1_hh_hva|S1_1|blocked_open|binary|seed103,ok,,2026-03-02T04:43:29.439711+00:00,2026-03-02T04:44:28.353207+00:00,59.31356041692197,False,m1_hh_hva,conventional,"(1,1)",103,122,3,hh,1.0,2.0,0.0,1.0,1.0,1,binary,blocked,open,hh_hva,,2,5,3000,COBYLA,80,1e-06,1e-08,3000,,,1200,-1.3421804037121141,0.11380442505953164,0.11380442505953164,1.4559848287716457,8,,1357,0
m1_hh_hva|S1_1|blocked_open|binary|seed104,ok,,2026-03-02T04:44:28.759331+00:00,2026-03-02T04:45:29.173069+00:00,60.816919500008225,False,m1_hh_hva,conventional,"(1,1)",104,123,3,hh,1.0,2.0,0.0,1.0,1.0,1,binary,blocked,open,hh_hva,,2,5,3000,COBYLA,80,1e-06,1e-08,3000,,,1200,-1.3421804037121141,0.11380435103212794,0.1996599827270999,1.4559847547442422,8,,1393,0
m1_hh_hva|S1_1|blocked_open|binary|seed105,ok,,2026-03-02T04:45:29.588718+00:00,2026-03-02T04:46:29.522146+00:00,60.34637637482956,False,m1_hh_hva,conventional,"(1,1)",105,124,3,hh,1.0,2.0,0.0,1.0,1.0,1,binary,blocked,open,hh_hva,,2,5,3000,COBYLA,80,1e-06,1e-08,3000,,,1200,-1.3421804037121141,0.11380434596968023,0.24894150107834812,1.4559847496817944,8,,1347,0
m2_hh_hva_tw|S1_1|blocked_open|binary|seed101,ok,,2026-03-02T04:46:29.910438+00:00,2026-03-02T04:57:19.610654+00:00,650.0814844169654,False,m2_hh_hva_tw,conventional,"(1,1)",101,125,3,hh,1.0,2.0,0.0,1.0,1.0,1,binary,blocked,open,hh_hva_tw,,2,5,3000,COBYLA,80,1e-06,1e-08,3000,,,1200,-1.3421804037121141,-1.286448724512577,-1.2446569308763258,0.05573167919953703,56,,15000,0
m2_hh_hva_tw|S1_1|blocked_open|binary|seed102,ok,,2026-03-02T04:57:20.089349+00:00,2026-03-02T05:08:14.800457+00:00,655.1521087498404,False,m2_hh_hva_tw,conventional,"(1,1)",102,126,3,hh,1.0,2.0,0.0,1.0,1.0,1,binary,blocked,open,hh_hva_tw,,2,5,3000,COBYLA,80,1e-06,1e-08,3000,,,1200,-1.3421804037121141,-1.2642845340642923,-1.2642845340642923,0.0778958696478218,56,,15000,0
m2_hh_hva_tw|S1_1|blocked_open|binary|seed103,ok,,2026-03-02T05:08:15.656445+00:00,2026-03-02T05:18:59.433059+00:00,644.6208408330567,False,m2_hh_hva_tw,conventional,"(1,1)",103,127,3,hh,1.0,2.0,0.0,1.0,1.0,1,binary,blocked,open,hh_hva_tw,,2,5,3000,COBYLA,80,1e-06,1e-08,3000,,,1200,-1.3421804037121141,-1.255750682162038,-1.255750682162038,0.08642972155007622,56,,15000,0
m2_hh_hva_tw|S1_1|blocked_open|binary|seed104,ok,,2026-03-02T05:18:59.855744+00:00,2026-03-02T05:30:02.380211+00:00,662.9516917499714,False,m2_hh_hva_tw,conventional,"(1,1)",104,128,3,hh,1.0,2.0,0.0,1.0,1.0,1,binary,blocked,open,hh_hva_tw,,2,5,3000,COBYLA,80,1e-06,1e-08,3000,,,1200,-1.3421804037121141,-1.2751630927691848,-1.1774145529106452,0.06701731094292929,56,,15000,0
m2_hh_hva_tw|S1_1|blocked_open|binary|seed105,ok,,2026-03-02T05:30:02.801355+00:00,2026-03-02T05:41:09.747216+00:00,667.3579825419001,False,m2_hh_hva_tw,conventional,"(1,1)",105,129,3,hh,1.0,2.0,0.0,1.0,1.0,1,binary,blocked,open,hh_hva_tw,,2,5,3000,COBYLA,80,1e-06,1e-08,3000,,,1200,-1.3421804037121141,-1.2434181181288426,-1.2237871514191594,0.09876228558327149,56,,15000,0
m3_adapt_paop_std|S1_1|blocked_open|binary|seed101,ok,,2026-03-02T05:41:10.174525+00:00,2026-03-02T05:41:15.028883+00:00,5.2796480832621455,False,m3_adapt_paop_std,adapt,"(1,1)",101,130,3,hh,1.0,2.0,0.0,1.0,1.0,1,binary,blocked,open,,paop_std,2,5,3000,COBYLA,80,1e-06,1e-08,3000,5,eps_energy,1800,-1.3421804037121141,1.6458980471742768,1.6458980588284025,2.988078450886391,5,5,199,5
m3_adapt_paop_std|S1_1|blocked_open|binary|seed102,ok,,2026-03-02T05:41:15.292369+00:00,2026-03-02T05:41:20.256618+00:00,5.226211458910257,False,m3_adapt_paop_std,adapt,"(1,1)",102,131,3,hh,1.0,2.0,0.0,1.0,1.0,1,binary,blocked,open,,paop_std,2,5,3000,COBYLA,80,1e-06,1e-08,3000,5,eps_energy,1800,-1.3421804037121141,1.6458980471742768,1.6458980588284025,2.988078450886391,5,5,199,5
m3_adapt_paop_std|S1_1|blocked_open|binary|seed103,ok,,2026-03-02T05:41:20.518805+00:00,2026-03-02T05:41:25.303938+00:00,5.046407499816269,False,m3_adapt_paop_std,adapt,"(1,1)",103,132,3,hh,1.0,2.0,0.0,1.0,1.0,1,binary,blocked,open,,paop_std,2,5,3000,COBYLA,80,1e-06,1e-08,3000,5,eps_energy,1800,-1.3421804037121141,1.6458980471742768,1.6458980588284025,2.988078450886391,5,5,199,5
m3_adapt_paop_std|S1_1|blocked_open|binary|seed104,ok,,2026-03-02T05:41:25.566297+00:00,2026-03-02T05:41:30.350465+00:00,5.0454614157788455,False,m3_adapt_paop_std,adapt,"(1,1)",104,133,3,hh,1.0,2.0,0.0,1.0,1.0,1,binary,blocked,open,,paop_std,2,5,3000,COBYLA,80,1e-06,1e-08,3000,5,eps_energy,1800,-1.3421804037121141,1.6458980471742768,1.6458980588284025,2.988078450886391,5,5,199,5
m3_adapt_paop_std|S1_1|blocked_open|binary|seed105,ok,,2026-03-02T05:41:30.614062+00:00,2026-03-02T05:41:35.479362+00:00,5.127639000304043,False,m3_adapt_paop_std,adapt,"(1,1)",105,134,3,hh,1.0,2.0,0.0,1.0,1.0,1,binary,blocked,open,,paop_std,2,5,3000,COBYLA,80,1e-06,1e-08,3000,5,eps_energy,1800,-1.3421804037121141,1.6458980471742768,1.6458980588284025,2.988078450886391,5,5,199,5
m4_adapt_paop_lf_std|S1_1|blocked_open|binary|seed101,ok,,2026-03-02T05:41:35.734154+00:00,2026-03-02T05:41:40.714143+00:00,5.2332562087103724,False,m4_adapt_paop_lf_std,adapt,"(1,1)",101,135,3,hh,1.0,2.0,0.0,1.0,1.0,1,binary,blocked,open,,paop_lf_std,2,5,3000,COBYLA,80,1e-06,1e-08,3000,5,eps_energy,1800,-1.3421804037121141,1.6458980471742768,1.6458980588284025,2.988078450886391,5,7,199,5
m4_adapt_paop_lf_std|S1_1|blocked_open|binary|seed102,ok,,2026-03-02T05:41:40.974302+00:00,2026-03-02T05:41:46.346348+00:00,5.631378374993801,False,m4_adapt_paop_lf_std,adapt,"(1,1)",102,136,3,hh,1.0,2.0,0.0,1.0,1.0,1,binary,blocked,open,,paop_lf_std,2,5,3000,COBYLA,80,1e-06,1e-08,3000,5,eps_energy,1800,-1.3421804037121141,1.6458980471742768,1.6458980588284025,2.988078450886391,5,7,199,5
m4_adapt_paop_lf_std|S1_1|blocked_open|binary|seed103,ok,,2026-03-02T05:41:46.611589+00:00,2026-03-02T05:41:52.065467+00:00,5.717586707789451,False,m4_adapt_paop_lf_std,adapt,"(1,1)",103,137,3,hh,1.0,2.0,0.0,1.0,1.0,1,binary,blocked,open,,paop_lf_std,2,5,3000,COBYLA,80,1e-06,1e-08,3000,5,eps_energy,1800,-1.3421804037121141,1.6458980471742768,1.6458980588284025,2.988078450886391,5,7,199,5
m4_adapt_paop_lf_std|S1_1|blocked_open|binary|seed104,ok,,2026-03-02T05:41:52.312454+00:00,2026-03-02T05:41:57.378520+00:00,5.312109457794577,False,m4_adapt_paop_lf_std,adapt,"(1,1)",104,138,3,hh,1.0,2.0,0.0,1.0,1.0,1,binary,blocked,open,,paop_lf_std,2,5,3000,COBYLA,80,1e-06,1e-08,3000,5,eps_energy,1800,-1.3421804037121141,1.6458980471742768,1.6458980588284025,2.988078450886391,5,7,199,5
m4_adapt_paop_lf_std|S1_1|blocked_open|binary|seed105,ok,,2026-03-02T05:41:57.628971+00:00,2026-03-02T05:42:02.625894+00:00,5.2456040000543,False,m4_adapt_paop_lf_std,adapt,"(1,1)",105,139,3,hh,1.0,2.0,0.0,1.0,1.0,1,binary,blocked,open,,paop_lf_std,2,5,3000,COBYLA,80,1e-06,1e-08,3000,5,eps_energy,1800,-1.3421804037121141,1.6458980471742768,1.6458980588284025,2.988078450886391,5,7,199,5
m1_hh_hva|S1_1|blocked_open|unary|seed101,ok,,2026-03-02T05:42:02.879991+00:00,2026-03-02T06:05:11.769115+00:00,756.8678712081164,False,m1_hh_hva,conventional,"(1,1)",101,140,3,hh,1.0,2.0,0.0,1.0,1.0,1,unary,blocked,open,hh_hva,,2,5,3000,COBYLA,80,1e-06,1e-08,3000,,,1200,-1.3421804037121203,0.11380432936536956,0.24894093442796011,1.45598473307749,8,,1369,0
m1_hh_hva|S1_1|blocked_open|unary|seed102,ok,,2026-03-02T06:05:12.187104+00:00,2026-03-02T06:18:26.751674+00:00,794.9713028753176,False,m1_hh_hva,conventional,"(1,1)",102,141,3,hh,1.0,2.0,0.0,1.0,1.0,1,unary,blocked,open,hh_hva,,2,5,3000,COBYLA,80,1e-06,1e-08,3000,,,1200,-1.3421804037121203,0.1138043704902506,0.1138043704902506,1.455984774202371,8,,1427,0
m1_hh_hva|S1_1|blocked_open|unary|seed103,ok,,2026-03-02T06:18:27.192400+00:00,2026-03-02T06:31:57.851660+00:00,811.0903798332438,False,m1_hh_hva,conventional,"(1,1)",103,142,3,hh,1.0,2.0,0.0,1.0,1.0,1,unary,blocked,open,hh_hva,,2,5,3000,COBYLA,80,1e-06,1e-08,3000,,,1200,-1.3421804037121203,0.11380440335477494,0.11380443247543026,1.4559848070668953,8,,1456,0
m1_hh_hva|S1_1|blocked_open|unary|seed104,ok,,2026-03-02T06:31:58.323623+00:00,2026-03-02T06:44:15.993256+00:00,738.1186175411567,False,m1_hh_hva,conventional,"(1,1)",104,143,3,hh,1.0,2.0,0.0,1.0,1.0,1,unary,blocked,open,hh_hva,,2,5,3000,COBYLA,80,1e-06,1e-08,3000,,,1200,-1.3421804037121203,0.11380438793853628,0.19966009710335547,1.4559847916506565,8,,1321,0
m1_hh_hva|S1_1|blocked_open|unary|seed105,ok,,2026-03-02T06:44:16.533205+00:00,2026-03-02T07:14:51.308927+00:00,918.286160999909,False,m1_hh_hva,conventional,"(1,1)",105,144,3,hh,1.0,2.0,0.0,1.0,1.0,1,unary,blocked,open,hh_hva,,2,5,3000,COBYLA,80,1e-06,1e-08,3000,,,1200,-1.3421804037121203,0.11380434596972165,0.24894092743279755,1.4559847496818419,8,,1408,0
m2_hh_hva_tw|S1_1|blocked_open|unary|seed101,timeout,wallclock cap exceeded (1200s),2026-03-02T07:34:51.302725+00:00,2026-03-02T07:34:51.309927+00:00,1200.0038984171115,False,m2_hh_hva_tw,conventional,"(1,1)",101,145,3,hh,1.0,2.0,0.0,1.0,1.0,1,unary,blocked,open,,,2,5,3000,COBYLA,80,1e-06,1e-08,3000,,,1200,,,,,,,,
m2_hh_hva_tw|S1_1|blocked_open|unary|seed102,timeout,wallclock cap exceeded (1200s),2026-03-02T07:54:51.313310+00:00,2026-03-02T07:54:51.321996+00:00,1200.0043742498383,False,m2_hh_hva_tw,conventional,"(1,1)",102,146,3,hh,1.0,2.0,0.0,1.0,1.0,1,unary,blocked,open,,,2,5,3000,COBYLA,80,1e-06,1e-08,3000,,,1200,,,,,,,,
m2_hh_hva_tw|S1_1|blocked_open|unary|seed103,timeout,wallclock cap exceeded (1200s),2026-03-02T08:30:18.909334+00:00,2026-03-02T08:30:18.917504+00:00,1200.0043039158918,False,m2_hh_hva_tw,conventional,"(1,1)",103,147,3,hh,1.0,2.0,0.0,1.0,1.0,1,unary,blocked,open,,,2,5,3000,COBYLA,80,1e-06,1e-08,3000,,,1200,,,,,,,,
m2_hh_hva_tw|S1_1|blocked_open|unary|seed104,timeout,wallclock cap exceeded (1200s),2026-03-02T08:50:18.937146+00:00,2026-03-02T08:50:18.944681+00:00,1200.0040072500706,False,m2_hh_hva_tw,conventional,"(1,1)",104,148,3,hh,1.0,2.0,0.0,1.0,1.0,1,unary,blocked,open,,,2,5,3000,COBYLA,80,1e-06,1e-08,3000,,,1200,,,,,,,,
m2_hh_hva_tw|S1_1|blocked_open|unary|seed105,timeout,wallclock cap exceeded (1200s),2026-03-02T09:10:18.927044+00:00,2026-03-02T09:10:18.933429+00:00,1200.003889542073,False,m2_hh_hva_tw,conventional,"(1,1)",105,149,3,hh,1.0,2.0,0.0,1.0,1.0,1,unary,blocked,open,,,2,5,3000,COBYLA,80,1e-06,1e-08,3000,,,1200,,,,,,,,
m3_adapt_paop_std|S1_1|blocked_open|unary|seed101,ok,,2026-03-02T09:10:19.379802+00:00,2026-03-02T09:11:23.335106+00:00,64.39831362478435,False,m3_adapt_paop_std,adapt,"(1,1)",101,150,3,hh,1.0,2.0,0.0,1.0,1.0,1,unary,blocked,open,,paop_std,2,5,3000,COBYLA,80,1e-06,1e-08,3000,4,eps_energy,1800,-1.3421804037121203,1.6458980369736755,1.6458980369736755,2.988078440685796,4,5,153,4
m3_adapt_paop_std|S1_1|blocked_open|unary|seed102,ok,,2026-03-02T09:11:23.773272+00:00,2026-03-02T09:12:26.869078+00:00,63.532524708192796,False,m3_adapt_paop_std,adapt,"(1,1)",102,151,3,hh,1.0,2.0,0.0,1.0,1.0,1,unary,blocked,open,,paop_std,2,5,3000,COBYLA,80,1e-06,1e-08,3000,4,eps_energy,1800,-1.3421804037121203,1.6458980369736755,1.6458980369736755,2.988078440685796,4,5,153,4
m3_adapt_paop_std|S1_1|blocked_open|unary|seed103,ok,,2026-03-02T09:12:27.239976+00:00,2026-03-02T09:13:30.417747+00:00,63.54706291621551,False,m3_adapt_paop_std,adapt,"(1,1)",103,152,3,hh,1.0,2.0,0.0,1.0,1.0,1,unary,blocked,open,,paop_std,2,5,3000,COBYLA,80,1e-06,1e-08,3000,4,eps_energy,1800,-1.3421804037121203,1.6458980369736755,1.6458980369736755,2.988078440685796,4,5,153,4
m3_adapt_paop_std|S1_1|blocked_open|unary|seed104,ok,,2026-03-02T09:13:30.779663+00:00,2026-03-02T09:14:34.435320+00:00,64.01588729163632,False,m3_adapt_paop_std,adapt,"(1,1)",104,153,3,hh,1.0,2.0,0.0,1.0,1.0,1,unary,blocked,open,,paop_std,2,5,3000,COBYLA,80,1e-06,1e-08,3000,4,eps_energy,1800,-1.3421804037121203,1.6458980369736755,1.6458980369736755,2.988078440685796,4,5,153,4
m3_adapt_paop_std|S1_1|blocked_open|unary|seed105,ok,,2026-03-02T09:14:34.875325+00:00,2026-03-02T09:15:38.877347+00:00,64.440669500269,False,m3_adapt_paop_std,adapt,"(1,1)",105,154,3,hh,1.0,2.0,0.0,1.0,1.0,1,unary,blocked,open,,paop_std,2,5,3000,COBYLA,80,1e-06,1e-08,3000,4,eps_energy,1800,-1.3421804037121203,1.6458980369736755,1.6458980369736755,2.988078440685796,4,5,153,4
m4_adapt_paop_lf_std|S1_1|blocked_open|unary|seed101,ok,,2026-03-02T09:15:39.291523+00:00,2026-03-02T09:16:45.272125+00:00,66.39339420804754,False,m4_adapt_paop_lf_std,adapt,"(1,1)",101,155,3,hh,1.0,2.0,0.0,1.0,1.0,1,unary,blocked,open,,paop_lf_std,2,5,3000,COBYLA,80,1e-06,1e-08,3000,4,eps_energy,1800,-1.3421804037121203,1.6458980369736755,1.6458980369736755,2.988078440685796,4,7,153,4
m4_adapt_paop_lf_std|S1_1|blocked_open|unary|seed102,ok,,2026-03-02T09:16:45.641876+00:00,2026-03-02T09:17:51.400324+00:00,66.12592245778069,False,m4_adapt_paop_lf_std,adapt,"(1,1)",102,156,3,hh,1.0,2.0,0.0,1.0,1.0,1,unary,blocked,open,,paop_lf_std,2,5,3000,COBYLA,80,1e-06,1e-08,3000,4,eps_energy,1800,-1.3421804037121203,1.6458980369736755,1.6458980369736755,2.988078440685796,4,7,153,4
m4_adapt_paop_lf_std|S1_1|blocked_open|unary|seed103,ok,,2026-03-02T09:17:51.760503+00:00,2026-03-02T09:18:57.455786+00:00,66.05379433371127,False,m4_adapt_paop_lf_std,adapt,"(1,1)",103,157,3,hh,1.0,2.0,0.0,1.0,1.0,1,unary,blocked,open,,paop_lf_std,2,5,3000,COBYLA,80,1e-06,1e-08,3000,4,eps_energy,1800,-1.3421804037121203,1.6458980369736755,1.6458980369736755,2.988078440685796,4,7,153,4
m4_adapt_paop_lf_std|S1_1|blocked_open|unary|seed104,ok,,2026-03-02T09:18:57.824903+00:00,2026-03-02T09:20:04.139049+00:00,66.68167079100385,False,m4_adapt_paop_lf_std,adapt,"(1,1)",104,158,3,hh,1.0,2.0,0.0,1.0,1.0,1,unary,blocked,open,,paop_lf_std,2,5,3000,COBYLA,80,1e-06,1e-08,3000,4,eps_energy,1800,-1.3421804037121203,1.6458980369736755,1.6458980369736755,2.988078440685796,4,7,153,4
m4_adapt_paop_lf_std|S1_1|blocked_open|unary|seed105,ok,,2026-03-02T09:20:04.498102+00:00,2026-03-02T09:21:10.764607+00:00,66.6232817498967,False,m4_adapt_paop_lf_std,adapt,"(1,1)",105,159,3,hh,1.0,2.0,0.0,1.0,1.0,1,unary,blocked,open,,paop_lf_std,2,5,3000,COBYLA,80,1e-06,1e-08,3000,4,eps_energy,1800,-1.3421804037121203,1.6458980369736755,1.6458980369736755,2.988078440685796,4,7,153,4
m1_hh_hva|S1_1|interleaved_periodic|binary|seed101,ok,,2026-03-02T09:21:11.130184+00:00,2026-03-02T09:27:06.494615+00:00,355.7274624998681,False,m1_hh_hva,conventional,"(1,1)",101,160,3,hh,1.0,2.0,0.0,1.0,1.0,1,binary,interleaved,periodic,hh_hva,,2,5,3000,COBYLA,80,1e-06,1e-08,3000,,,1200,-2.4491143424518595,-1.1821399043292293,-1.182139466979069,1.2669744381226302,8,,5777,0
m1_hh_hva|S1_1|interleaved_periodic|binary|seed102,ok,,2026-03-02T09:27:06.945719+00:00,2026-03-02T09:32:34.137810+00:00,327.6012234999798,False,m1_hh_hva,conventional,"(1,1)",102,161,3,hh,1.0,2.0,0.0,1.0,1.0,1,binary,interleaved,periodic,hh_hva,,2,5,3000,COBYLA,80,1e-06,1e-08,3000,,,1200,-2.4491143424518595,-1.9780721268115096,-0.3036526368671236,0.47104221564035,8,,5145,0
m1_hh_hva|S1_1|interleaved_periodic|binary|seed103,ok,,2026-03-02T09:32:34.576823+00:00,2026-03-02T09:35:05.723204+00:00,151.58059991616756,False,m1_hh_hva,conventional,"(1,1)",103,162,3,hh,1.0,2.0,0.0,1.0,1.0,1,binary,interleaved,periodic,hh_hva,,2,5,3000,COBYLA,80,1e-06,1e-08,3000,,,1200,-2.4491143424518595,-1.1821392389604304,-1.1661119934711932,1.2669751034914292,8,,2380,0
m1_hh_hva|S1_1|interleaved_periodic|binary|seed104,ok,,2026-03-02T09:35:06.186913+00:00,2026-03-02T09:37:23.963769+00:00,138.23744233325124,False,m1_hh_hva,conventional,"(1,1)",104,163,3,hh,1.0,2.0,0.0,1.0,1.0,1,binary,interleaved,periodic,hh_hva,,2,5,3000,COBYLA,80,1e-06,1e-08,3000,,,1200,-2.4491143424518595,-1.166110142519761,-1.166108656648278,1.2830041999320985,8,,2482,0
m1_hh_hva|S1_1|interleaved_periodic|binary|seed105,ok,,2026-03-02T09:37:24.360885+00:00,2026-03-02T09:43:12.975485+00:00,349.0063124168664,False,m1_hh_hva,conventional,"(1,1)",105,164,3,hh,1.0,2.0,0.0,1.0,1.0,1,binary,interleaved,periodic,hh_hva,,2,5,3000,COBYLA,80,1e-06,1e-08,3000,,,1200,-2.4491143424518595,-1.1821386954167066,-1.1556899213686866,1.266975647035153,8,,6525,0
m2_hh_hva_tw|S1_1|interleaved_periodic|binary|seed101,ok,,2026-03-02T09:43:13.413236+00:00,2026-03-02T09:56:30.546907+00:00,797.5797012499534,False,m2_hh_hva_tw,conventional,"(1,1)",101,165,3,hh,1.0,2.0,0.0,1.0,1.0,1,binary,interleaved,periodic,hh_hva_tw,,2,5,3000,COBYLA,80,1e-06,1e-08,3000,,,1200,-2.4491143424518595,-2.3393374376389326,-2.3231549989670426,0.1097769048129269,64,,15000,0
m2_hh_hva_tw|S1_1|interleaved_periodic|binary|seed102,ok,,2026-03-02T09:56:30.947211+00:00,2026-03-02T10:09:40.366714+00:00,789.8133006673306,False,m2_hh_hva_tw,conventional,"(1,1)",102,166,3,hh,1.0,2.0,0.0,1.0,1.0,1,binary,interleaved,periodic,hh_hva_tw,,2,5,3000,COBYLA,80,1e-06,1e-08,3000,,,1200,-2.4491143424518595,-2.347298057343214,-2.3292969426272983,0.10181628510864549,64,,15000,0
m2_hh_hva_tw|S1_1|interleaved_periodic|binary|seed103,ok,,2026-03-02T10:09:40.795664+00:00,2026-03-02T10:23:05.041731+00:00,804.6359223751351,False,m2_hh_hva_tw,conventional,"(1,1)",103,167,3,hh,1.0,2.0,0.0,1.0,1.0,1,binary,interleaved,periodic,hh_hva_tw,,2,5,3000,COBYLA,80,1e-06,1e-08,3000,,,1200,-2.4491143424518595,-2.3652853431025145,-2.3427239390198697,0.08382899934934507,64,,15000,0
m2_hh_hva_tw|S1_1|interleaved_periodic|binary|seed104,ok,,2026-03-02T10:23:05.482143+00:00,2026-03-02T10:39:34.993485+00:00,777.1869899579324,False,m2_hh_hva_tw,conventional,"(1,1)",104,168,3,hh,1.0,2.0,0.0,1.0,1.0,1,binary,interleaved,periodic,hh_hva_tw,,2,5,3000,COBYLA,80,1e-06,1e-08,3000,,,1200,-2.4491143424518595,-2.3459311504057574,-2.3459311504057574,0.10318319204610216,64,,15000,0
m2_hh_hva_tw|S1_1|interleaved_periodic|binary|seed105,ok,,2026-03-02T10:39:35.403090+00:00,2026-03-02T10:52:29.077621+00:00,774.0722637078725,False,m2_hh_hva_tw,conventional,"(1,1)",105,169,3,hh,1.0,2.0,0.0,1.0,1.0,1,binary,interleaved,periodic,hh_hva_tw,,2,5,3000,COBYLA,80,1e-06,1e-08,3000,,,1200,-2.4491143424518595,-2.337173367777018,-2.236618372717476,0.11194097467484143,64,,15000,0
m3_adapt_paop_std|S1_1|interleaved_periodic|binary|seed101,ok,,2026-03-02T10:52:29.549457+00:00,2026-03-02T10:52:35.131332+00:00,6.050163000356406,False,m3_adapt_paop_std,adapt,"(1,1)",101,170,3,hh,1.0,2.0,0.0,1.0,1.0,1,binary,interleaved,periodic,,paop_std,2,5,3000,COBYLA,80,1e-06,1e-08,3000,5,eps_energy,1800,-2.4491143424518595,1.6458980471742768,1.6458980588284025,4.095012389626136,5,6,199,5
m3_adapt_paop_std|S1_1|interleaved_periodic|binary|seed102,ok,,2026-03-02T10:52:35.354434+00:00,2026-03-02T10:52:40.674722+00:00,5.542093167081475,False,m3_adapt_paop_std,adapt,"(1,1)",102,171,3,hh,1.0,2.0,0.0,1.0,1.0,1,binary,interleaved,periodic,,paop_std,2,5,3000,COBYLA,80,1e-06,1e-08,3000,5,eps_energy,1800,-2.4491143424518595,1.6458980471742768,1.6458980588284025,4.095012389626136,5,6,199,5
m3_adapt_paop_std|S1_1|interleaved_periodic|binary|seed103,ok,,2026-03-02T10:52:40.905075+00:00,2026-03-02T10:52:46.399905+00:00,5.724446208681911,False,m3_adapt_paop_std,adapt,"(1,1)",103,172,3,hh,1.0,2.0,0.0,1.0,1.0,1,binary,interleaved,periodic,,paop_std,2,5,3000,COBYLA,80,1e-06,1e-08,3000,5,eps_energy,1800,-2.4491143424518595,1.6458980471742768,1.6458980588284025,4.095012389626136,5,6,199,5
