run_id,status,error_message,started_utc,finished_utc,runtime_s,smoke_test,method_id,method_kind,sector,seed,attempt_idx,L,problem,t,U,dv,omega0,g_ep,n_ph_max,boson_encoding,ordering,boundary,ansatz_name,pool_name,vqe_reps,vqe_restarts,vqe_maxiter,vqe_method,adapt_max_depth,adapt_eps_grad,adapt_eps_energy,adapt_maxiter,adapt_depth_reached,adapt_stop_reason,wallclock_cap_s,E_exact_sector,E_best,E_last,delta_E_abs,N_up_target,N_dn_target,N_up_expect,N_dn_expect,N_up_abs_err,N_dn_abs_err,N_sector_abs_err_sum,sector_leak_flag,num_parameters,pool_size,nfev,nit
smoke|m1_hh_hva|S2_1|blocked_open|binary|seed101,ok,,2026-03-01T20:17:35.116207+00:00,2026-03-01T20:17:37.776280+00:00,2.903179791290313,True,m1_hh_hva,conventional,"(2,1)",101,0,3,hh,1.0,2.0,0.0,1.0,1.0,1,binary,blocked,open,hh_hva,,1,1,200,COBYLA,10,1e-06,1e-08,200,,,600,-0.5269377197656464,2.6325579732080095,2.6325579732080095,3.159495692973656,2,1,2.0000000000000004,1.0,4.440892098500626e-16,0.0,4.440892098500626e-16,False,4,,74,0
smoke|m2_hh_hva_tw|S2_1|blocked_open|binary|seed101,ok,,2026-03-01T20:17:38.082221+00:00,2026-03-01T20:17:44.160100+00:00,6.382799916900694,True,m2_hh_hva_tw,conventional,"(2,1)",101,1,3,hh,1.0,2.0,0.0,1.0,1.0,1,binary,blocked,open,hh_hva_tw,,1,1,200,COBYLA,10,1e-06,1e-08,200,,,600,-0.5269377197656464,0.11953094187453872,0.11953094187453872,0.6464686616401851,2,1,0.0012281471186550961,1.0001155039035794,1.998771852881345,0.00011550390357939477,1.9988873567849244,True,28,,200,0
smoke|m3_adapt_paop_std|S2_1|blocked_open|binary|seed101,ok,,2026-03-01T20:17:44.390314+00:00,2026-03-01T20:17:55.626070+00:00,11.464007958769798,True,m3_adapt_paop_std,adapt,"(2,1)",101,2,3,hh,1.0,2.0,0.0,1.0,1.0,1,binary,blocked,open,,paop_std,1,1,200,COBYLA,10,1e-06,1e-08,200,10,max_depth,600,-0.5269377197656464,2.263932023595207,2.263932068905447,2.7908697433608536,2,1,1.9999999999999998,0.9999999999999999,2.220446049250313e-16,1.1102230246251565e-16,3.3306690738754696e-16,False,10,5,462,10
smoke|m4_adapt_paop_lf_std|S2_1|blocked_open|binary|seed101,ok,,2026-03-01T20:17:55.949895+00:00,2026-03-01T20:18:07.666512+00:00,12.038823124952614,True,m4_adapt_paop_lf_std,adapt,"(2,1)",101,3,3,hh,1.0,2.0,0.0,1.0,1.0,1,binary,blocked,open,,paop_lf_std,1,1,200,COBYLA,10,1e-06,1e-08,200,10,max_depth,600,-0.5269377197656464,2.263932023595207,2.263932068905447,2.7908697433608536,2,1,1.9999999999999998,0.9999999999999999,2.220446049250313e-16,1.1102230246251565e-16,3.3306690738754696e-16,False,10,7,462,10
