run_id,status,error_message,started_utc,finished_utc,runtime_s,smoke_test,method_id,method_kind,sector,seed,attempt_idx,L,problem,t,U,dv,omega0,g_ep,n_ph_max,boson_encoding,ordering,boundary,ansatz_name,pool_name,vqe_reps,vqe_restarts,vqe_maxiter,vqe_method,adapt_max_depth,adapt_eps_grad,adapt_eps_energy,adapt_maxiter,adapt_depth_reached,adapt_stop_reason,wallclock_cap_s,E_exact_sector,E_best,E_last,delta_E_abs,num_parameters,pool_size,nfev,nit
smoke|m1_hh_hva|S2_1|blocked_open|binary|seed101,ok,,2026-03-01T12:56:53.653421+00:00,2026-03-01T12:56:55.706614+00:00,2.1452559581957757,True,m1_hh_hva,conventional,"(2,1)",101,0,3,hh,1.0,2.0,0.0,1.0,1.0,1,binary,blocked,open,hh_hva,,1,1,200,COBYLA,10,1e-06,1e-08,200,,,420,-0.5269377197656464,2.63255792159534,2.63255792159534,3.1594956413609863,4,,54,0
